(私自把此文件修改内容并安装到自己的播放软件并宣传死全家)
(倒卖文件或西柿TV死全家)
(此项目永久公益)
(私自修改文件内容并上传到某个网站 并说这个文件是自己维护的死全家)
(私自修改本软件名称图标直播源不换并宣传是自己做的死全家)
(此项目永久维护)
(作者测试直播地点:厦门)
(NC一天不喝奶茶就会死出品)
2025.9.14,#genre#
软件仅供学习使用,7
请在二十四小时内,8
删除本软件,8
作者qq联系方式,5
2579610865,000
频道不能播放,7
请及时私信,1
没有声音,777
请切换解码方式,p
EXO解码,4444555


武汉教育,http://171.83.99.130:8880/rtp/239.69.1.60:9994

湖南,#genre#
湖南卫视,http://175.11.168.87:4022/udp/239.76.245.115:1234
湖南经视,http://175.11.168.87:4022/udp/239.76.245.116:1234
湖南都市,http://175.11.168.87:4022/udp/239.76.245.117:1234
湖南电视剧,http://175.11.168.87:4022/udp/239.76.245.118:1234
湖南电影,http://175.11.168.87:4022/udp/239.76.245.119:1234
湖南娱乐,http://175.11.168.87:4022/udp/239.76.245.121:1234
湖南国际,http://175.11.168.87:4022/udp/239.76.245.124:1234
湖南公共,http://175.11.168.87:4022/udp/239.76.245.123:1234

吉林,#genre#
吉视生活,http://122.141.152.229:9004/hls/70/index.m3u8
吉视都市,http://122.141.152.229:9004/hls/71/index.m3u8
吉视影视,http://122.141.152.229:9004/hls/72/index.m3u8
吉视乡村,http://122.141.152.229:9004/hls/73/index.m3u8
长影频道,http://122.141.152.229:9004/hls/74/index.m3u8
通化1,http://122.141.152.229:9004/hls/75/index.m3u8
通化2,http://122.141.152.229:9004/hls/76/index.m3u8
通化3,http://122.141.152.229:9004/hls/77/index.m3u8
辉南,http://122.141.152.229:9004/hls/78/index.m3u8
吉林教育,http://122.141.152.229:9004/hls/79/index.m3u8
吉视综艺,http://122.141.152.229:9004/hls/80/index.m3u8

陕西,#genre#
陕西卫视,http://222.90.25.126:85/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西一套,http://222.90.25.126:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
陕西二套,http://222.90.25.126:85/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
陕西三套,http://222.90.25.126:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
陕西四套,http://222.90.25.126:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
陕西五套,http://222.90.25.126:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
陕西六套,http://222.90.25.126:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
陕西七套,http://222.90.25.126:85/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0

广东,#genre#
深圳卫视,http://116.77.33.98:44330/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
深圳都市,http://116.77.33.98:44330/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
深圳电视剧,http://116.77.33.98:44330/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
深圳财经生活,http://116.77.33.98:44330/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
Channel [V],http://116.77.33.98:44330/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
翡翠台,http://116.77.33.98:44330/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
明珠台,http://116.77.33.98:44330/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://116.77.33.98:44330/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东体育,http://116.77.33.98:44330/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0
广东公共,http://116.77.33.98:44330/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
广东新闻,http://116.77.33.98:44330/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0

河北,#genre#
河北卫视,http://27.185.1.27:8092/hls/15/index.m3u8
河北经济,http://27.185.1.27:8092/hls/17/index.m3u8
河北影视,http://27.185.1.27:8092/hls/18/index.m3u8
河北都市,http://27.185.1.27:8092/hls/19/index.m3u8
河北公共,http://27.185.1.27:8092/hls/20/index.m3u8
石家庄都市,http://27.185.1.27:8092/hls/21/index.m3u8
石家庄生活,http://27.185.1.27:8092/hls/22/index.m3u8

内蒙古,#genre#
内蒙古卫视,http://121.57.224.115:8088/udp/239.29.0.2:5000
内蒙经济,http://121.57.224.115:8088/udp/239.29.0.212:5000
内蒙新闻,http://121.57.224.115:8088/udp/239.29.0.208:5000
内蒙文体娱乐,http://121.57.224.115:8088/udp/239.29.0.211:5000
内蒙农牧,http://121.57.224.115:8088/udp/239.29.0.209:5000
内蒙少儿,http://121.57.224.115:8088/udp/239.29.0.207:5000
内蒙蒙语,http://121.57.224.115:8088/udp/239.29.0.210:5000
XHTV,http://121.57.224.115:8088/udp/239.29.0.187:5000
ELTV,http://121.57.224.115:8088/udp/239.29.1.113:5000
呼市都市,http://121.57.224.115:8088/udp/239.29.0.36:5000
呼市新闻,http://121.57.224.115:8088/udp/239.29.0.35:5000
呼市影视,http://121.57.224.115:8088/udp/239.29.0.37:5000
包头经济,http://121.57.224.115:8088/udp/239.29.0.204:5000
包头生活,http://121.57.224.115:8088/udp/239.29.0.112:5000
包头新闻,http://121.57.224.115:8088/udp/239.29.0.111:5000
乌海都市,http://121.57.224.115:8088/udp/239.29.0.12:5000
乌盟经济,http://121.57.224.115:8088/udp/239.29.0.23:5000
乌盟新闻,http://121.57.224.115:8088/udp/239.29.0.22:5000
乌盟生活,http://121.57.224.115:8088/udp/239.29.0.24:5000
赤峰新闻,http://121.57.224.115:8088/udp/239.29.0.13:5000
赤峰经济,http://121.57.224.115:8088/udp/239.29.0.14:5000
赤峰影视,http://121.57.224.115:8088/udp/239.29.0.15:5000
兴安新闻,http://121.57.224.115:8088/udp/239.29.0.16:5000
兴安文化,http://121.57.224.115:8088/udp/239.29.0.17:5000
兴安影视,http://121.57.224.115:8088/udp/239.29.0.18:5000
通辽城市,http://121.57.224.115:8088/udp/239.29.0.42:5000
通辽新闻,http://121.57.224.115:8088/udp/239.29.0.41:5000
通辽蒙语,http://121.57.224.115:8088/udp/239.29.0.40:5000
阿拉善新闻,http://121.57.224.115:8088/udp/239.29.0.28:5000
阿拉善经济,http://121.57.224.115:8088/udp/239.29.0.29:5000
呼伦贝尔新闻,http://121.57.224.115:8088/udp/239.29.0.19:5000
呼伦贝尔文游,http://121.57.224.115:8088/udp/239.29.0.20:5000
呼伦贝尔资讯,http://121.57.224.115:8088/udp/239.29.0.21:5000
同屏跨年,http://121.57.224.115:8088/udp/239.29.1.119:5000
内蒙古本地频道展示,http://121.57.224.115:8088/udp/239.29.1.118:5000
卫视频道收视排行榜TOP10,http://121.57.224.115:8088/udp/239.29.1.117:5000
全部频道收视排行榜TOP10,http://121.57.224.115:8088/udp/239.29.1.116:5000

央视付费频道,#genre#
世界地理,http://171.83.99.130:8880/rtp/239.69.1.91:10186#http://223.8.182.161:8083/udp/239.1.1.99:8099#http://171.116.255.54:9003/hls/59/index.m3u8
第一剧场,http://www.lizhinas.top:1009/rtp/239.252.219.86:5140#http://223.8.182.161:8083/udp/239.1.1.94:8094#http://171.116.255.54:9003/hls/60/index.m3u8
风云音乐,http://www.lizhinas.top:1009/rtp/239.252.219.87:5140#http://223.8.182.161:8083/udp/239.1.1.96:8096#
怀旧剧场,http://www.lizhinas.top:1009/rtp/239.252.219.90:5140#http://223.8.182.161:8083/udp/239.1.1.95:8095#http://171.116.255.54:9003/hls/58/index.m3u8
风云剧场,http://www.lizhinas.top:1009/rtp/239.252.219.89:5140#http://223.8.182.161:8083/udp/239.1.1.93:8093#http://171.116.255.54:9003/hls/61/index.m3u8
女性时尚,http://www.lizhinas.top:1009/rtp/239.252.219.94:5140#http://223.8.182.161:8083/udp/239.1.1.89:8089
高尔夫网球,http://www.lizhinas.top:1009/rtp/239.252.219.95:5140#http://223.8.182.161:8083/udp/239.1.1.102:8102
风云足球,http://www.lizhinas.top:1009/rtp/239.252.219.96:5140#http://223.8.182.161:8083/udp/239.1.1.101:8101
电视指南,http://www.lizhinas.top:1009/rtp/239.252.219.97:5140#http://223.8.182.161:8083/udp/239.1.1.90:8090
兵器科技,http://www.lizhinas.top:1009/rtp/239.252.219.98:5140#http://223.8.182.161:8083/udp/239.1.1.97:8097
央视文化精品,http://223.8.182.161:8083/udp/239.1.1.91:8091

CHC,#genre#
CHC影迷电影,http://171.83.99.130:8880/rtp/239.69.1.241:11088#http://175.11.168.87:4022/udp/239.76.245.242:1234#http://122.141.152.229:9004/hls/92/index.m3u8
CHC动作电影,http://171.83.99.130:8880/rtp/239.69.1.242:11094#http://175.11.168.87:4022/udp/239.76.245.243:1234#http://122.141.152.229:9004/hls/91/index.m3u8
CHC家庭影院,http://171.83.99.130:8880/rtp/239.69.1.243:11100#http://175.11.168.87:4022/udp/239.76.245.241:1234#http://122.141.152.229:9004/hls/93/index.m3u8

凤凰,#genre#
